t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558329.4200235771,9.7959264069,0.0066658970,-0.0012923350,0.0000458347,0.0000847381,-0.0003144289
558329.4300235769,9.7939935121,-0.0052395395,-0.0008237532,0.0000458347,0.0000738874,0.0003472743
558329.4400235770,9.7957832545,0.0092571183,0.0011502757,0.0000024082,0.0000738874,-0.0001408674
558329.4500235770,9.7950699007,-0.0040157110,0.0008455311,0.0000458347,0.0000847381,0.0001737128
558329.4600235770,9.7950105165,0.0058997190,-0.0017426007,0.0000132648,0.0000630368,0.0000435417
558329.4700235770,9.7952049823,-0.0017266959,-0.0002222596,0.0000241214,0.0000955887,-0.0000866295
558329.4800235770,9.7951982448,0.0043734086,0.0019156672,0.0000566913,0.0000521862,0.0003581219
558329.4900235770,9.7951920375,0.0031538182,0.0005425214,0.0000241214,0.0000738874,-0.0003686669
558329.5000235770,9.7950493008,-0.0027945930,-0.0011365377,0.0000458347,0.0000521862,0.0005642262
558329.5100235770,9.7957799359,0.0063599401,-0.0006811668,0.0000132648,0.0000955887,-0.0004229049
558329.5200235770,9.7944634739,-0.0034084517,0.0016134338,0.0000241214,0.0000521862,0.0004774454
558329.5300235770,9.7967074451,0.0075829350,0.0014469155,0.0000241214,0.0000738874,-0.0002818861
558329.5400235771,9.7944491887,-0.0063050049,-0.0015905965,0.0000566913,0.0000738874,0.0002604935
558329.5500235769,9.7960772718,0.0083440406,-0.0006827974,0.0000241214,0.0000955887,0.0000001513
558329.5600235770,9.7956783990,-0.0020307072,0.0016039117,0.0000675479,0.0000738874,-0.0000323915
558329.5700235770,9.7951993199,0.0028484172,0.0013049306,0.0000349781,0.0000738874,0.0003581219
558329.5800235770,9.7953401213,0.0011722880,-0.0009847518,0.0000024082,0.0000738874,-0.0004012097
558329.5900235770,9.7953532381,-0.0018783198,-0.0008336372,0.0000241214,0.0000738874,0.0005859213
558329.6000235770,9.7959459604,0.0072747548,0.0014531196,0.0000349781,0.0000738874,-0.0004662952
558329.6100235770,9.7946194637,-0.0055429255,0.0010011495,0.0000349781,0.0000521862,0.0005099882
558329.6200235770,9.7968375093,0.0083473058,-0.0009941606,0.0000458347,0.0000738874,-0.0002168006
558329.6300235770,9.7942894861,-0.0047802915,-0.0017411399,0.0000458347,0.0000738874,0.0001845604
558329.6400235770,9.7965591032,0.0068196057,0.0016003452,0.0000132648,0.0000738874,0.0000869320
558329.6500235770,9.7955240506,-0.0018787361,0.0014527405,0.0000349781,0.0000738874,-0.0001083246
558329.6600235770,9.7960919726,0.0027009613,-0.0016004369,0.0000241214,0.0000413356,0.0002930363
558329.6700235771,9.7950223862,0.0025441963,-0.0018966451,0.0000132648,0.0000955887,-0.0002384958
558329.6800235769,9.7947524237,0.0001010569,0.0013074812,0.0000566913,0.0000738874,0.0004340550
558329.6900235770,9.7958070512,0.0031560416,0.0011474854,0.0000349781,0.0000738874,-0.0003035813
558329.7000235770,9.7952043874,-0.0015741690,-0.0002221899,0.0000241214,0.0000413356,0.0004449026
558329.7100235770,9.7960903599,0.0049884484,-0.0006843321,0.0000349781,0.0000738874,-0.0003252765
558329.7200235770,9.7945905062,-0.0024914150,-0.0011325920,0.0000241214,0.0000738874,0.0004665978
558329.7300235770,9.7965677762,0.0083440416,0.0034311598,0.0000241214,0.0000847381,-0.0003035813
558329.7400235770,9.7941587696,-0.0060021043,0.0003947074,0.0000458347,0.0000304849,0.0003472743
558329.7500235770,9.7960639255,0.0089547732,-0.0020551062,0.0000349781,0.0000847381,-0.0001517150
558329.7600235770,9.7952053765,-0.0040141136,-0.0012908743,0.0000458347,0.0000630368,0.0001737128
558329.7700235770,9.7951922669,0.0055936934,0.0017637155,0.0000349781,0.0000847381,0.0000977796
558329.7800235770,9.7955198862,-0.0008110477,0.0014532288,0.0000132648,0.0000738874,-0.0001300198
558329.7900235771,9.7953298930,0.0025453080,-0.0015941630,0.0000458347,0.0000738874,0.0004232074
558329.8000235769,9.7957851754,0.0037672603,-0.0012923917,0.0000241214,0.0000847381,-0.0004229049
558329.8100235770,9.7947697336,-0.0037122549,0.0016107568,0.0000458347,0.0000521862,0.0006184641
558329.8200235770,9.7967003061,0.0094132580,0.0014477525,0.0000241214,0.0000847381,-0.0004771428
558329.8300235770,9.7942912709,-0.0052378723,-0.0017413492,0.0000675479,0.0000413356,0.0004557502
558329.8400235770,9.7965336580,0.0083459858,-0.0008391134,0.0000132648,0.0000738874,-0.0000866295
558329.8500235770,9.7944682046,-0.0049336514,0.0014602265,0.0000132648,0.0000847381,0.0000109989
558329.8600235770,9.7951909911,0.0049837940,0.0013059072,0.0000132648,0.0000413356,0.0002713411
558329.8700235770,9.7957923144,0.0019369373,-0.0012932287,0.0000241214,0.0001064393,-0.0002927337
558329.8800235770,9.7955016373,-0.0005050217,-0.0006817683,0.0000566913,0.0000521862,0.0004991406
558329.8900235770,9.7959542892,0.0051393779,0.0014521430,0.0000349781,0.0001064393,-0.0003903621
558329.9000235770,9.7946074793,-0.0034073403,0.0005445968,0.0000241214,0.0000304849,0.0005316834
558329.9100235770,9.7966813762,0.0089568577,-0.0011451226,0.0000241214,0.0000847381,-0.0003361241
558329.9200235771,9.7942973634,-0.0052382195,-0.0009788004,0.0000132648,0.0000955887,0.0003906647
558329.9300235769,9.7956416002,0.0083409149,0.0020661844,0.0000024082,0.0000847381,-0.0001408674
558329.9400235770,9.7944615458,-0.0044757929,0.0008503967,0.0000566913,0.0000738874,0.0000652368
558329.9500235770,9.7960831922,0.0065137870,-0.0008361443,0.0000458347,0.0000738874,0.0002387983
558329.9600235770,9.7953431245,0.0007146378,-0.0008324513,0.0000132648,0.0000738874,-0.0002493434
558329.9700235770,9.7953581695,-0.0012686288,0.0000817004,0.0000241214,0.0000955887,0.0004991406
558329.9800235770,9.7957956904,0.0054440842,0.0008435123,0.0000024082,0.0000738874,-0.0004337525
558329.9900235770,9.7941505268,-0.0029517743,0.0008536318,0.0000132648,0.0000413356,0.0005208358
558330.0000235770,9.7962334048,0.0077344888,-0.0005318354,0.0000458347,0.0000847381,-0.0003686669
558330.0100235770,9.7944498983,-0.0052375942,-0.0009800691,0.0000566913,0.0000738874,0.0004123598
558330.0200235770,9.7965397792,0.0086506231,0.0000760847,0.0000241214,0.0000738874,-0.0001734102
558330.0300235770,9.7947647735,-0.0046269304,0.0005427700,0.0000349781,0.0000738874,0.0001954080
558330.0400235771,9.7959337179,0.0066654803,-0.0003772765,0.0000132648,0.0000738874,0.0000218465
558330.0500235769,9.7955105324,-0.0030979099,-0.0008354639,-0.0001061581,0.0000738874,-0.0000649343
558330.0600235770,9.7953378850,0.0033073176,-0.0002212264,-0.0006381330,0.0000630368,0.0002713411
558330.0700235770,9.7951853787,0.0036116767,-0.0000673084,-0.0022340575,0.0000955887,-0.0002384958
558330.0800235770,9.7955029705,0.0007148464,0.0000813385,-0.0040145447,0.0000738874,0.0004015123
