t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
557721.4700230110,0.0279235840,9.7979736331,-0.0225830078,-0.0008029514,0.0000759549,-0.0000108507
557721.4800230110,0.0282287598,9.7964477542,-0.0279235840,0.0009548611,-0.0000000000,0.0000000000
557721.4900230110,0.0277709961,9.8004150394,-0.0086975098,-0.0008138021,0.0000434028,0.0000217014
557721.5000230110,0.0285339355,9.7950744632,-0.0329589844,0.0000434028,0.0000325521,0.0000108507
557721.5100230110,0.0283813477,9.7990417484,-0.0166320801,0.0004774306,-0.0000000000,0.0000000000
557721.5200230110,0.0285339355,9.7985839847,-0.0164794922,-0.0010525174,0.0000651042,-0.0000108507
557721.5300230110,0.0276184082,9.7953796390,-0.0323486328,0.0008355035,0.0000434028,0.0000000000
557721.5400230110,0.0276184082,9.8007202152,-0.0091552734,-0.0003689236,0.0000108507,0.0000000000
557721.5500230110,0.0285339355,9.7967529300,-0.0280761719,-0.0004448785,0.0000759549,-0.0000108507
557721.5600230111,0.0289916992,9.7970581058,-0.0230407715,0.0008138021,-0.0000000000,0.0000108507
557721.5700230110,0.0282287598,9.7996520999,-0.0108337402,-0.0010525174,0.0000325521,-0.0000108507
557721.5800230110,0.0268554688,9.7953796390,-0.0346374512,0.0004340278,0.0000542535,0.0000000000
557721.5900230110,0.0282287598,9.7993469241,-0.0122070313,0.0001736111,0.0000217014,0.0000000000
557721.6000230110,0.0277709961,9.7978210452,-0.0199890137,-0.0009006076,0.0000434028,0.0000000000
557721.6100230110,0.0289916992,9.7958374027,-0.0300598145,0.0009223090,0.0000217014,0.0000000000
557721.6200230110,0.0274658203,9.8007202152,-0.0086975098,-0.0006401910,0.0000325521,0.0000000000
557721.6300230110,0.0280761719,9.7959899906,-0.0317382813,-0.0001193576,0.0000217014,0.0000000000
557721.6400230110,0.0286865234,9.7981262210,-0.0196838379,0.0006293403,0.0000325521,0.0000000000
557721.6500230110,0.0280761719,9.7994995120,-0.0149536133,-0.0010525174,0.0000325521,-0.0000325521
557721.6600230110,0.0280761719,9.7953796390,-0.0331115723,0.0007052951,0.0000217014,0.0000000000
557721.6700230110,0.0276184082,9.8001098636,-0.0093078613,-0.0001953125,0.0000217014,0.0000108507
557721.6800230111,0.0276184082,9.7969055179,-0.0267028809,-0.0005967882,0.0000325521,0.0000000000
557721.6900230109,0.0291442871,9.7967529300,-0.0253295898,0.0009006076,0.0000217014,-0.0000108507
557721.7000230110,0.0282287598,9.8001098636,-0.0097656250,-0.0009765625,0.0000651042,0.0000108507
557721.7100230110,0.0274658203,9.7952270511,-0.0346374512,0.0002821181,0.0000217014,0.0000000000
557721.7200230110,0.0276184082,9.7990417484,-0.0132751465,0.0002929687,0.0000217014,0.0000000000
557721.7300230110,0.0282287598,9.7979736331,-0.0192260742,-0.0009548611,0.0000434028,-0.0000108507
557721.7400230110,0.0282287598,9.7959899906,-0.0305175781,0.0009006076,0.0000217014,0.0000000000
557721.7500230110,0.0280761719,9.8005676273,-0.0088500977,-0.0005967882,0.0000651042,0.0000000000
557721.7600230110,0.0276184082,9.7959899906,-0.0308227539,-0.0001953125,0.0000217014,0.0000000000
557721.7700230110,0.0277709961,9.7981262210,-0.0187683105,0.0006618924,-0.0000000000,0.0000000000
557721.7800230110,0.0282287598,9.7990417484,-0.0135803223,-0.0010850694,0.0000651042,-0.0000108507
557721.7900230110,0.0277709961,9.7944641116,-0.0338745117,0.0006618924,0.0000108507,0.0000000000
557721.8000230110,0.0283813477,9.8002624515,-0.0097656250,-0.0001519097,0.0000217014,0.0000000000
557721.8100230111,0.0280761719,9.7970581058,-0.0254821777,-0.0005967882,0.0000434028,0.0000000000
557721.8200230110,0.0289916992,9.7967529300,-0.0254821777,0.0008897569,0.0000108507,0.0000000000
557721.8300230110,0.0274658203,9.8002624515,-0.0102233887,-0.0009331597,0.0000759549,0.0000000000
557721.8400230110,0.0277709961,9.7958374027,-0.0343322754,0.0002712674,0.0000108507,0.0000000000
557721.8500230110,0.0280761719,9.7993469241,-0.0135803223,0.0002712674,0.0000217014,0.0000000000
557721.8600230110,0.0285339355,9.7984313968,-0.0196838379,-0.0009223090,0.0000434028,0.0000000000
557721.8700230110,0.0282287598,9.7961425784,-0.0315856934,0.0008680556,0.0000108507,0.0000000000
557721.8800230110,0.0276184082,9.8004150394,-0.0088500977,-0.0006184896,0.0000434028,0.0000000000
557721.8900230110,0.0283813477,9.7958374027,-0.0305175781,-0.0001953125,0.0000651042,0.0000108507
557721.9000230110,0.0288391113,9.7979736331,-0.0190734863,0.0006727431,0.0000217014,0.0000000000
557721.9100230110,0.0279235840,9.7998046878,-0.0137329102,-0.0010742187,0.0000434028,-0.0000108507
557721.9200230110,0.0276184082,9.7953796390,-0.0343322754,0.0006184896,0.0000325521,0.0000000000
557721.9300230111,0.0277709961,9.7998046878,-0.0091552734,-0.0000651042,0.0000217014,0.0000000000
557721.9400230109,0.0285339355,9.7972106937,-0.0244140625,-0.0007161458,0.0000434028,0.0000000000
557721.9500230110,0.0277709961,9.7966003421,-0.0273132324,0.0009331597,0.0000108507,0.0000000000
557721.9600230110,0.0270080566,9.7998046878,-0.0090026855,-0.0008897569,0.0000651042,0.0000108507
557721.9700230110,0.0280761719,9.7958374027,-0.0321960449,0.0001736111,0.0000434028,0.0000000000
557721.9800230110,0.0288391113,9.7990417484,-0.0157165527,0.0003689236,0.0000108507,0.0000000000
557721.9900230110,0.0280761719,9.7993469241,-0.0190734863,-0.0010091146,0.0000325521,-0.0000217014
557722.0000230110,0.0277709961,9.7955322269,-0.0311279297,0.0008463542,0.0000217014,0.0000108507
557722.0100230110,0.0276184082,9.8002624515,-0.0085449219,-0.0004557292,0.0000325521,0.0000000000
557722.0200230110,0.0285339355,9.7969055179,-0.0300598145,-0.0003689236,0.0000325521,-0.0000108507
557722.0300230110,0.0282287598,9.7976684574,-0.0216674805,0.0007812500,0.0000325521,0.0000108507
557722.0400230110,0.0276184082,9.7996520999,-0.0112915039,-0.0010742187,0.0000434028,0.0000000000
557722.0500230110,0.0282287598,9.7953796390,-0.0355529785,0.0005425347,0.0000434028,0.0000000000
557722.0600230111,0.0286865234,9.7998046878,-0.0123596191,0.0000976562,0.0000217014,0.0000000000
557722.0700230110,0.0279235840,9.7985839847,-0.0219726563,-0.0009006076,0.0000434028,-0.0000108507
557722.0800230110,0.0280761719,9.7967529300,-0.0288391113,0.0009982639,0.0000217014,0.0000000000
557722.0900230110,0.0277709961,9.8002624515,-0.0085449219,-0.0007595486,0.0000434028,0.0000108507
557722.1000230110,0.0279235840,9.7962951663,-0.0326538086,-0.0000976562,0.0000325521,0.0000108507
557722.1100230110,0.0282287598,9.7981262210,-0.0183105469,0.0005750868,-0.0000000000,0.0000000000
557722.1200230110,0.0273132324,9.7991943363,-0.0149536133,-0.0010525174,0.0000434028,0.0000000000
557722.1300230110,0.0279235840,9.7955322269,-0.0326538086,0.0007595486,0.0000108507,0.0000000000
557722.1400230110,0.0288391113,9.7998046878,-0.0086975098,-0.0002821181,0.0000434028,-0.0000217014
557722.1500230110,0.0280761719,9.7972106937,-0.0263977051,-0.0005750868,0.0000434028,-0.0000108507
557722.1600230110,0.0274658203,9.7969055179,-0.0245666504,0.0009548611,0.0000108507,0.0000000000
557722.1700230110,0.0280761719,9.8004150394,-0.0094604492,-0.0009982639,0.0000759549,0.0000108507
557722.1800230111,0.0285339355,9.7955322269,-0.0354003906,0.0002278646,0.0000217014,0.0000000000
557722.1900230109,0.0286865234,9.7988891605,-0.0148010254,0.0003906250,0.0000108507,0.0000000000
557722.2000230110,0.0273132324,9.7984313968,-0.0172424316,-0.0010199653,0.0000434028,0.0000000000
557722.2100230110,0.0277709961,9.7955322269,-0.0329589844,0.0008897569,0.0000108507,0.0000000000
557722.2200230110,0.0288391113,9.8004150394,-0.0090026855,-0.0004882812,0.0000434028,0.0000108507
557722.2300230110,0.0286865234,9.7962951663,-0.0288391113,-0.0003906250,0.0000325521,-0.0000108507
557722.2400230110,0.0283813477,9.7979736331,-0.0218200684,0.0008138021,0.0000108507,0.0000000000
557722.2500230110,0.0274658203,9.7994995120,-0.0117492676,-0.0010525174,0.0000434028,0.0000000000
557722.2600230110,0.0286865234,9.7956848148,-0.0354003906,0.0005316840,0.0000217014,0.0000000000
557722.2700230110,0.0288391113,9.7999572757,-0.0102233887,0.0000325521,0.0000217014,0.0000000000
557722.2800230110,0.0276184082,9.7978210452,-0.0224304199,-0.0008138021,0.0000651042,0.0000000000
557722.2900230110,0.0274658203,9.7967529300,-0.0296020508,0.0009657118,-0.0000000000,0.0000000000
557722.3000230110,0.0279235840,9.8007202152,-0.0091552734,-0.0008355035,0.0000759549,0.0000000000
557722.3100230111,0.0285339355,9.7955322269,-0.0320434570,0.0000217014,0.0000325521,0.0000000000
