t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558510.3600237450,-9.8040771488,0.0387573242,-0.0975036621,-0.0000325521,-0.0000000000,-0.0001410590
558510.3700237450,-9.8045349124,0.0453186035,-0.0973510742,-0.0000108507,0.0000108507,-0.0001627604
558510.3800237450,-9.8036193851,0.0411987305,-0.0979614258,-0.0000434028,-0.0000108507,0.0002278646
558510.3900237450,-9.8042297366,0.0440979004,-0.0987243652,-0.0000325521,-0.0000000000,-0.0004991319
558510.4000237450,-9.8039245609,0.0459289551,-0.0973510742,-0.0000759549,-0.0000000000,0.0004231771
558510.4100237450,-9.8039245609,0.0384521484,-0.0982666016,-0.0000325521,-0.0000000000,-0.0005642361
558510.4200237450,-9.8048400882,0.0463867188,-0.0978088379,-0.0000542535,-0.0000000000,0.0003689236
558510.4300237451,-9.8036193851,0.0402832031,-0.0987243652,0.0000000000,0.0000108507,-0.0003906250
558510.4400237449,-9.8042297366,0.0473022461,-0.0979614258,-0.0000325521,-0.0000000000,0.0001627604
558510.4500237450,-9.8034667972,0.0376892090,-0.0975036621,0.0000000000,-0.0000000000,-0.0001410590
558510.4600237450,-9.8045349124,0.0471496582,-0.0988769531,-0.0000325521,-0.0000000000,-0.0000651042
558510.4700237450,-9.8037719730,0.0415039063,-0.0985717773,-0.0000759549,-0.0000108507,0.0000976562
558510.4800237450,-9.8043823245,0.0436401367,-0.0990295410,-0.0000434028,-0.0000000000,-0.0003689236
558510.4900237450,-9.8040771488,0.0428771973,-0.0978088379,-0.0000542535,-0.0000000000,0.0003255208
558510.5000237450,-9.8040771488,0.0419616699,-0.0984191895,0.0000000000,-0.0000108507,-0.0004991319
558510.5100237450,-9.8054504398,0.0457763672,-0.0982666016,-0.0000217014,0.0000108507,0.0004123264
558510.5200237450,-9.8030090335,0.0398254395,-0.0984191895,-0.0000217014,-0.0000000000,-0.0005208333
558510.5300237450,-9.8039245609,0.0469970703,-0.0975036621,-0.0000434028,-0.0000000000,0.0003580729
558510.5400237460,-9.8031616214,0.0382995605,-0.0982666016,-0.0000217014,0.0000217014,-0.0003689236
558510.5500237460,-9.8052978519,0.0489807129,-0.0982666016,-0.0000759549,-0.0000000000,0.0000759549
558510.5600237460,-9.8034667972,0.0381469727,-0.0984191895,-0.0000108507,-0.0000000000,-0.0000434028
558510.5700237460,-9.8042297366,0.0451660156,-0.0976562500,-0.0000108507,-0.0000000000,-0.0002061632
558510.5800237460,-9.8037719730,0.0431823730,-0.0978088379,-0.0000434028,-0.0000108507,0.0002278646
558510.5900237460,-9.8033142093,0.0427246094,-0.0985717773,-0.0000217014,-0.0000000000,-0.0004991319
558510.6000237460,-9.8046875003,0.0437927246,-0.0978088379,-0.0000759549,-0.0000000000,0.0004340278
558510.6100237460,-9.8031616214,0.0407409668,-0.0985717773,-0.0000325521,-0.0000000000,-0.0005533854
558510.6200237460,-9.8051452640,0.0477600098,-0.0979614258,-0.0000651042,-0.0000000000,0.0003906250
558510.6300237461,-9.8037719730,0.0382995605,-0.0981140137,0.0000000000,0.0000108507,-0.0004665799
558510.6400237459,-9.8052978519,0.0469970703,-0.0978088379,-0.0000542535,-0.0000434028,0.0001953125
558510.6500237460,-9.8034667972,0.0378417969,-0.0982666016,-0.0000217014,0.0000325521,-0.0001302083
558510.6600237460,-9.8048400882,0.0482177734,-0.0981140137,-0.0000325521,-0.0000000000,-0.0000759549
558510.6700237460,-9.8034667972,0.0408935547,-0.0981140137,-0.0000651042,-0.0000000000,0.0000759549
558510.6800237460,-9.8043823245,0.0419616699,-0.0985717773,-0.0000325521,0.0000217014,-0.0003363715
558510.6900237460,-9.8042297366,0.0439453125,-0.0991821289,-0.0000651042,-0.0000108507,0.0003038194
558510.7000237460,-9.8037719730,0.0430297852,-0.0979614258,0.0000000000,-0.0000108507,-0.0005099826
558510.7100237460,-9.8045349124,0.0447082520,-0.0978088379,-0.0000325521,-0.0000000000,0.0003689236
558510.7200237460,-9.8033142093,0.0390625000,-0.0987243652,-0.0000217014,-0.0000000000,-0.0004991319
558510.7300237460,-9.8048400882,0.0474548340,-0.0981140137,-0.0000542535,-0.0000000000,0.0003689236
558510.7400237460,-9.8036193851,0.0395202637,-0.0978088379,-0.0000325521,-0.0000000000,-0.0004665799
558510.7500237460,-9.8046875003,0.0479125977,-0.0973510742,-0.0000759549,-0.0000000000,0.0001953125
558510.7600237461,-9.8039245609,0.0372314453,-0.0984191895,-0.0000108507,-0.0000000000,-0.0001627604
558510.7700237460,-9.8039245609,0.0468444824,-0.0987243652,-0.0000217014,-0.0000000000,-0.0000542535
558510.7800237460,-9.8042297366,0.0422668457,-0.0979614258,-0.0000108507,-0.0000000000,0.0001085069
558510.7900237460,-9.8037719730,0.0436401367,-0.0981140137,-0.0000217014,0.0000108507,-0.0004123264
558510.8000237460,-9.8043823245,0.0425720215,-0.0982666016,-0.0000759549,-0.0000108507,0.0004123264
