t(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
558383.2800236270,9.7888183597,-0.0387573242,0.0656127930,0.0060546875,-0.0000000000,0.0001302083
558383.2900236270,9.7882080081,-0.0382995605,0.0657653809,0.0072157118,-0.0000217014,0.0000976562
558383.3000236270,9.7880554202,-0.0372314453,0.0640869141,0.0078667535,-0.0000434028,0.0000868056
558383.3100236270,9.7888183597,-0.0378417969,0.0650024414,0.0086914062,-0.0000325521,0.0001627604
558383.3200236270,9.7885131839,-0.0379943848,0.0659179688,0.0095377604,-0.0000434028,0.0001410590
558383.3300236270,9.7889709476,-0.0384521484,0.0645446777,0.0101562500,-0.0000434028,0.0000976562
558383.3400236270,9.7885131839,-0.0379943848,0.0637817383,0.0110568576,-0.0000325521,0.0001844618
558383.3500236270,9.7885131839,-0.0364685059,0.0653076172,0.0118815104,-0.0000434028,0.0001410590
558383.3600236271,9.7888183597,-0.0384521484,0.0651550293,0.0127387153,-0.0000434028,0.0001519097
558383.3700236270,9.7886657718,-0.0390625000,0.0657653809,0.0139214410,-0.0000542535,0.0001844618
558383.3800236270,9.7880554202,-0.0366210938,0.0645446777,0.0146918403,-0.0000651042,0.0001627604
558383.3900236270,9.7885131839,-0.0370788574,0.0640869141,0.0155490451,-0.0000759549,0.0001844618
558383.4000236270,9.7889709476,-0.0379943848,0.0657653809,0.0165581597,-0.0000217014,0.0002387153
558383.4100236270,9.7885131839,-0.0375366211,0.0659179688,0.0172417535,-0.0000868056,0.0001736111
558383.4200236270,9.7888183597,-0.0379943848,0.0654602051,0.0182291667,-0.0000542535,0.0001953125
558383.4300236270,9.7883605960,-0.0372314453,0.0645446777,0.0192057292,-0.0001085069,0.0002170139
558383.4400236270,9.7888183597,-0.0375366211,0.0648498535,0.0198133681,-0.0000325521,0.0001953125
558383.4500236270,9.7882080081,-0.0386047363,0.0659179688,0.0210286458,-0.0000976562,0.0002387153
558383.4600236270,9.7883605960,-0.0379943848,0.0653076172,0.0217556424,-0.0000868056,0.0002278646
558383.4700236270,9.7894287113,-0.0372314453,0.0639343262,0.0224175347,-0.0000651042,0.0002387153
558383.4800236271,9.7891235355,-0.0382995605,0.0653076172,0.0236111111,-0.0001085069,0.0002929687
558383.4900236269,9.7889709476,-0.0375366211,0.0651550293,0.0242621528,-0.0000759549,0.0002387153
558383.5000236270,9.7889709476,-0.0375366211,0.0653076172,0.0250976562,-0.0000976562,0.0002387153
558383.5100236270,9.7880554202,-0.0372314453,0.0650024414,0.0262695312,-0.0001302083,0.0002712674
558383.5200236270,9.7885131839,-0.0367736816,0.0648498535,0.0267361111,-0.0000976562,0.0002495660
558383.5300236270,9.7879028324,-0.0395202637,0.0654602051,0.0280707465,-0.0001519097,0.0003038194
558383.5400236270,9.7889709476,-0.0381469727,0.0648498535,0.0290256076,-0.0000868056,0.0002821181
558383.5500236270,9.7885131839,-0.0367736816,0.0651550293,0.0294379340,-0.0001410590,0.0002712674
558383.5600236270,9.7888183597,-0.0386047363,0.0651550293,0.0303168403,-0.0000651042,0.0003363715
558383.5700236270,9.7882080081,-0.0373840332,0.0640869141,0.0312282986,-0.0001302083,0.0002929687
558383.5800236270,9.7894287113,-0.0379943848,0.0653076172,0.0319878472,-0.0001302083,0.0002712674
558383.5900236270,9.7880554202,-0.0376892090,0.0653076172,0.0330403646,-0.0001627604,0.0003580729
558383.6000236270,9.7888183597,-0.0375366211,0.0646972656,0.0338433160,-0.0001302083,0.0003363715
558383.6100236271,9.7888183597,-0.0373840332,0.0646972656,0.0346137153,-0.0001627604,0.0003038194
558383.6200236270,9.7894287113,-0.0386047363,0.0659179688,0.0359483507,-0.0001410590,0.0003580729
558383.6300236270,9.7892761234,-0.0372314453,0.0654602051,0.0365776910,-0.0001302083,0.0003363715
558383.6400236270,9.7886657718,-0.0372314453,0.0653076172,0.0375217014,-0.0001519097,0.0003255208
558383.6500236270,9.7883605960,-0.0381469727,0.0643920898,0.0383463542,-0.0001627604,0.0003797743
558383.6600236270,9.7883605960,-0.0382995605,0.0646972656,0.0388997396,-0.0001519097,0.0003580729
558383.6700236270,9.7882080081,-0.0379943848,0.0654602051,0.0400282118,-0.0001844618,0.0003797743
558383.6800236270,9.7874450687,-0.0373840332,0.0653076172,0.0409505208,-0.0001519097,0.0004014757
558383.6900236270,9.7894287113,-0.0370788574,0.0654602051,0.0416666667,-0.0001736111,0.0003689236
558383.7000236270,9.7885131839,-0.0384521484,0.0648498535,0.0427625868,-0.0001627604,0.0004014757
558383.7100236270,9.7883605960,-0.0370788574,0.0640869141,0.0434787326,-0.0001844618,0.0003797743
558383.7200236270,9.7885131839,-0.0370788574,0.0651550293,0.0441406250,-0.0001519097,0.0004123264
558383.7300236271,9.7886657718,-0.0382995605,0.0662231445,0.0453342014,-0.0001627604,0.0004231771
558383.7400236269,9.7889709476,-0.0369262695,0.0650024414,0.0459418403,-0.0001519097,0.0004123264
558383.7500236270,9.7885131839,-0.0379943848,0.0648498535,0.0468858507,-0.0002061632,0.0004231771
558383.7600236270,9.7885131839,-0.0381469727,0.0645446777,0.0480143229,-0.0001736111,0.0004448785
558383.7700236270,9.7877502445,-0.0361633301,0.0654602051,0.0484700521,-0.0002061632,0.0004231771
558383.7800236270,9.7886657718,-0.0379943848,0.0653076172,0.0493598090,-0.0001844618,0.0004340278
558383.7900236270,9.7879028324,-0.0376892090,0.0643920898,0.0505425347,-0.0001953125,0.0004665799
558383.8000236270,9.7882080081,-0.0375366211,0.0646972656,0.0512478299,-0.0002278646,0.0004448785
558383.8100236270,9.7880554202,-0.0378417969,0.0660705566,0.0523980035,-0.0001953125,0.0004882812
558383.8200236270,9.7889709476,-0.0376892090,0.0648498535,0.0531467014,-0.0001953125,0.0004774306
558383.8300236270,9.7895812991,-0.0364685059,0.0656127930,0.0534830729,-0.0002061632,0.0004557292
558383.8400236280,9.7879028324,-0.0382995605,0.0653076172,0.0549153646,-0.0001953125,0.0005208333
558383.8500236280,9.7880554202,-0.0363159180,0.0645446777,0.0556640625,-0.0002387153,0.0004665799
558383.8600236280,9.7888183597,-0.0384521484,0.0650024414,0.0563802083,-0.0002387153,0.0004882812
558383.8700236280,9.7877502445,-0.0386047363,0.0650024414,0.0575303819,-0.0002495660,0.0005316840
558383.8800236280,9.7885131839,-0.0364685059,0.0651550293,0.0581922743,-0.0002387153,0.0004882812
558383.8900236280,9.7885131839,-0.0373840332,0.0656127930,0.0592447917,-0.0002387153,0.0004991319
558383.9000236280,9.7886657718,-0.0384521484,0.0643920898,0.0600802951,-0.0002170139,0.0005533854
558383.9100236280,9.7877502445,-0.0378417969,0.0646972656,0.0605468750,-0.0002604167,0.0004991319
558383.9200236280,9.7886657718,-0.0386047363,0.0653076172,0.0616970486,-0.0002061632,0.0005425347
558383.9300236281,9.7894287113,-0.0367736816,0.0653076172,0.0626953125,-0.0002712674,0.0005750868
558383.9400236279,9.7894287113,-0.0366210938,0.0648498535,0.0633246528,-0.0002061632,0.0005316840
558383.9500236280,9.7888183597,-0.0384521484,0.0648498535,0.0643663194,-0.0002604167,0.0005859375
558383.9600236280,9.7886657718,-0.0376892090,0.0648498535,0.0650933160,-0.0002604167,0.0005533854
558383.9700236280,9.7891235355,-0.0366210938,0.0643920898,0.0658745660,-0.0002604167,0.0005533854
558383.9800236280,9.7880554202,-0.0376892090,0.0651550293,0.0671332465,-0.0002821181,0.0006076389
558383.9900236280,9.7882080081,-0.0372314453,0.0648498535,0.0677625868,-0.0002929687,0.0005859375
558384.0000236280,9.7882080081,-0.0382995605,0.0656127930,0.0685872396,-0.0002929687,0.0005750868
558384.0100236280,9.7877502445,-0.0375366211,0.0646972656,0.0696614583,-0.0002929687,0.0006184896
558384.0200236280,9.7883605960,-0.0370788574,0.0645446777,0.0703667535,-0.0002821181,0.0006293403
558384.0300236280,9.7886657718,-0.0389099121,0.0654602051,0.0713433160,-0.0002929687,0.0006076389
558384.0400236280,9.7889709476,-0.0373840332,0.0646972656,0.0722656250,-0.0002712674,0.0006293403
558384.0500236280,9.7877502445,-0.0366210938,0.0651550293,0.0728407118,-0.0003146701,0.0006184896
558384.0600236279,9.7891235355,-0.0386047363,0.0646972656,0.0740017361,-0.0002821181,0.0006293403
558384.0700236280,9.7885131839,-0.0381469727,0.0648498535,0.0747721354,-0.0003146701,0.0006401910
558384.0800236280,9.7886657718,-0.0369262695,0.0653076172,0.0753906250,-0.0002712674,0.0006510417
558384.0900236280,9.7888183597,-0.0361633301,0.0648498535,0.0766601562,-0.0003363715,0.0006618924
558384.1000236280,9.7894287113,-0.0367736816,0.0646972656,0.0773003472,-0.0002495660,0.0006510417
558384.1100236280,9.7885131839,-0.0379943848,0.0662231445,0.0782769097,-0.0003689236,0.0006835937
558384.1200236280,9.7877502445,-0.0378417969,0.0648498535,0.0793511285,-0.0003472222,0.0006727431
